id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,Households
01011237,01,Alabama,AL,Colbert County,Tuscumbia,Littleville,Town,place,35674,256,12877594,116619,34.595132,-87.670739,68897.236268379,70617,62128.8712428607+0i,393
01011239,01,Alabama,AL,Lee County,Loachapoka,Loachapoka,Town,place,36865,334,2941323,19893,32.607946,-85.598479,68881.5723473562,66760,72968.4811923498+0i,95
01011241,01,Alabama,AL,Blount County,Locust Fork,Locust Fork,Town,place,35097,205,9996657,27165,33.876794,-86.647093,88439.7010846622,85990,81925.8216377132+0i,456
01011243,01,Alabama,AL,Barbour County,Louisville,Louisville,Town,place,36048,334,7118466,0,31.781047,-85.558336,62652.3665265321,76699,60143.9019047489+0i,196
01011245,01,Alabama,AL,Baldwin County,Stapleton,Loxley,Town,place,36578,251,82494473,956592,30.684588,-87.739213,125879.657967319,99439,140793.058088509+0i,676
01011247,01,Alabama,AL,Winston County,Lynn,Lynn,Town,place,35575,205,27586589,35555,34.057592,-87.548639,54842.544395337,60705,52778.7386456396+0i,244
01011249,01,Alabama,AL,Pickens County,Columbus,Macedonia,CDP,place,39702,662,10226512,0,33.403139,-88.239221,52442.3696120759,64408,45171.0014783985+0i,82
01011251,01,Alabama,AL,Butler County,Mckenzie,McKenzie,Town,place,36456,334,9644432,43121,31.54647,-86.725954,57011.3796616806,62721,53898.1325273237+0i,196
01011253,01,Alabama,AL,Pickens County,Aliceville,McMullen,Town,place,35442,205,283764,0,33.1481,-88.175749,13716.4118270089,10958,9252.83949491744+0i,3
01011255,01,Alabama,AL,Madison County,Madison,Madison city,City,place,35758,334,76680381,340948,34.710533,-86.76228,166427.210625246,163954,171046.826459437+0i,15616
01011257,01,Alabama,AL,Baldwin County,Foley,Magnolia Springs,Town,place,36535,251,2327883,162829,30.40341,-87.775895,116189.048667033,97945,127120.886966329+0i,329
01011259,01,Alabama,AL,Geneva County,Dothan,Malvern,Town,place,36301,334,36313079,12962,31.143698,-85.522973,101352.205556793,79624,116093.120127342+0i,672
01011261,01,Alabama,AL,Autauga County,Marbury,Marbury,CDP,place,36051,205,59967130,199873,32.683609,-86.475484,101706.432659549,122531,85248.040912152+0i,469
01011263,01,Alabama,AL,Perry County,Marion,Marion city,City,place,36756,334,27365217,242538,32.631968,-87.317333,66927.6726608043,71636,46963.4600035031+0i,902
01011265,01,Alabama,AL,Shelby County,Hoover,Meadowbrook,CDP,place,35242,205,11116552,33714,33.390614,-86.708172,175123.894648631,178826,180137.797520464+0i,3261
01011267,01,Alabama,AL,Pickens County,Aliceville,Memphis,Town,place,35442,205,1002838,11307,33.137044,-88.305942,224718.588526709,257436,228362.864530973+0i,22
01011269,01,Alabama,AL,Madison County,Meridianville,Meridianville,CDP,place,35759,205,40250697,136955,34.874913,-86.580559,125593.225795145,109280,132556.069962613+0i,2375
01011271,01,Alabama,AL,Dale County,Midland City,Midland City,Town,place,36350,334,15682077,0,31.315689,-85.493686,68276.5155939524,69286,68564.6674219106+0i,828
01011273,01,Alabama,AL,Talladega County,Sylacauga,Mignon,CDP,place,35150,256,5185134,88368,33.18658,-86.256886,57042.6587356668,55988,53928.5879741136+0i,434
01011275,01,Alabama,AL,Elmore County,Millbrook,Millbrook city,City,place,36054,334,33202104,740669,32.501474,-86.373914,112432.5189595,95601,119063.804739284+0i,5687
01011277,01,Alabama,AL,Lamar County,Millport,Millport,Town,place,35576,205,14226301,35345,33.555935,-88.082382,63154.1361082357,71207,60555.2678368797+0i,505
01011279,01,Alabama,AL,Jefferson County,Birmingham,Minor,CDP,place,35224,205,1814797,0,33.53895,-86.940261,118280.768090373,103502,128386.173674723+0i,532
01011281,01,Alabama,AL,Monroe County,Monroeville,Monroeville city,City,place,36460,251,34635691,18229,31.516223,-87.327714,72137.5696256279,64302,87546.3515924677+0i,2093
01011283,01,Alabama,AL,Montgomery County,Montgomery,Montgomery city,City,place,36111,334,413985435,4411954,32.347174,-86.266114,120998.039670085,98958,134510.141358985+0i,79866
01011285,01,Alabama,AL,Madison County,Meridianville,Moores Mill,CDP,place,35759,256,35235974,428312,34.852143,-86.52038,127370.55739878,108417,135144.138002448+0i,2337
01011287,01,Alabama,AL,Jefferson County,Birmingham,Morris,Town,place,35217,205,7843162,28998,33.746735,-86.804438,126030.811853341,108566,133169.407656683+0i,695
01011289,01,Alabama,AL,Lowndes County,Hayneville,Mosses,Town,place,36040,334,12275052,95648,32.188758,-86.679435,42893.6162029097,25965,23785.3249362297+0i,437
01011291,01,Alabama,AL,Hale County,Moundville,Moundville,Town,place,35474,205,11875640,152689,32.996542,-87.627545,118700.775074008,97954,135811.060857952+0i,627
01011293,01,Alabama,AL,Jefferson County,Mountain Brook,Mountain Brook city,City,place,35223,205,33228843,62886,33.491488,-86.73447,215713.218030977,241104,214445.986657355+0i,7340
01011295,01,Alabama,AL,Jefferson County,Mount Olive,Mount Olive,CDP,place,35117,205,23878636,12514,33.669296,-86.875494,117885.569731589,102053,123365.181381082+0i,1528
01011297,01,Alabama,AL,Mobile County,Mount Vernon,Movico,CDP,place,36560,251,2027795,0,31.062763,-88.026619,59288.6135429751,68461,52257.4874944833+0i,87
01011299,01,Alabama,AL,Talladega County,Munford,Munford,Town,place,36268,256,5733183,3279,33.529059,-85.952543,88216.2630056907,82818,82617.5164959445+0i,503
01011301,01,Alabama,AL,Marengo County,Linden,Myrtlewood,Town,place,36748,334,6721488,0,32.252088,-87.949261,63521.0087862326,66428,59293.9189731129+0i,76
01011303,01,Alabama,AL,Calhoun County,Jacksonville,Nances Creek,CDP,place,36243,205,15041335,21045,33.85465,-85.684728,179908.740972386,300000,195266.928724951+0i,126
01011305,01,Alabama,AL,Winston County,Lynn,Natural Bridge,Town,place,35575,205,1123321,0,34.090353,-87.601409,85788.5768297417,90601,76129.3474726099+0i,16
01011307,01,Alabama,AL,Winston County,Lynn,Nauvoo,Town,place,35575,205,2563597,5096,33.984386,-87.48544,22499.65,300000,8111.92392768041+0i,2
01011309,01,Alabama,AL,Choctaw County,Butler,Needham,Town,place,36904,205,1482480,0,31.987,-88.336563,106433.972623281,105812,104297.786537856+0i,53
01011311,01,Alabama,AL,Coffee County,New Brockton,New Brockton,Town,place,36351,334,20683051,35486,31.367723,-85.92518,83293.0197562012,69988,93868.6942251628+0i,469
01011313,01,Alabama,AL,Madison County,New Market,New Market,CDP,place,35761,256,45403018,78284,34.892335,-86.425818,111260.162725139,300000,118168.025293231+0i,561
01011315,01,Alabama,AL,Dale County,Newton,Newton,Town,place,36352,334,36907377,73592,31.341229,-85.588307,80755.1826020039,78211,86016.1000084223+0i,659
01011317,01,Alabama,AL,Henry County,Newville,Newville,Town,place,36353,334,10406795,0,31.420604,-85.33669,60619.439967613,57562,63740.8602707167+0i,209
01011319,01,Alabama,AL,Jefferson County,Bessemer,North Johns,Town,place,35022,205,526683,0,33.368055,-87.100888,61529.7389846339,71542,55875.6289307365+0i,61
01011321,01,Alabama,AL,Lee County,Notasulga,Notasulga,Town,place,36866,334,35753947,388325,32.555409,-85.668577,12691.8873063559,300000,3301.5672154443+0i,9
01011323,01,Alabama,AL,Talladega County,Sylacauga,Oak Grove,Town,place,35150,256,4606524,5004,33.190359,-86.303727,73766.7579753255,77205,45620.7824773242+0i,219
01011325,01,Alabama,AL,Walker County,Oakman,Oakman,Town,place,35579,205,7981750,22558,33.714322,-87.388699,93708.2838697415,91734,95883.3638414349+0i,277
01011327,01,Alabama,AL,Calhoun County,Ohatchee,Ohatchee,Town,place,36271,256,15270086,105149,33.789764,-86.029055,90351.2176449143,84595,94597.9838920447+0i,411
01011329,01,Alabama,AL,Covington County,Opp,Onycha,Town,place,36467,334,2050856,24551,31.225693,-86.276024,112073.88198094,44915,149204.244861341+0i,69
01011331,01,Alabama,AL,Covington County,Opp,Opp city,City,place,36467,334,61289127,2396950,31.284375,-86.257442,93916.5502185858,78004,108236.030251509+0i,2466
01011333,01,Alabama,AL,Dallas County,Orrville,Orrville,Town,place,36767,334,2684768,0,32.306769,-87.245447,43366.6500496046,20803,47697.7830318353+0i,56
01011335,01,Alabama,AL,Madison County,Owens Cross Roads,Owens Cross Roads,Town,place,35763,256,21437783,309445,34.585458,-86.455027,112590.119747429,93666,122557.50527448+0i,639
01011337,01,Alabama,AL,Talladega County,Oxford,Oxford city,City,place,36203,256,79928891,851544,33.598433,-85.872336,113630.909438042,106167,115268.619717885+0i,1370
01011339,01,Alabama,AL,Jackson County,Gurley,Paint Rock,Town,place,35748,256,1122648,24971,34.660934,-86.333952,42298.171927176,33880,44229.4751653742+0i,73
01011341,01,Alabama,AL,Walker County,Parrish,Parrish,Town,place,35580,205,5421087,0,33.732321,-87.280127,55695.9050231727,61133,0+22252.7986188025i,391
01011343,01,Alabama,AL,St. Clair County,Pell City,Pell City city,City,place,35128,205,64434310,7139017,33.560312,-86.263634,133018.213318314,104621,148285.126030343+0i,5225
01011345,01,Alabama,AL,Chambers County,Five Points,Penton,CDP,place,36855,334,23661886,93782,33.009832,-85.474824,60627.6059650663,300000,62166.3130019379+0i,119
01011347,01,Alabama,AL,Baldwin County,Orange Beach,Perdido Beach,Town,place,36561,251,3221585,1105,30.353879,-87.504788,128986.522423684,110152,143001.794485667+0i,290
01011349,01,Alabama,AL,Crenshaw County,Highland Home,Petrey,Town,place,36041,334,1900154,42953,31.85216,-86.204007,50099.9672887884,300000,39624.1141494315+0i,20
01011351,01,Alabama,AL,Russell County,Ozark,Phenix City city,City,place,36867,334,72497364,325619,32.461669,-85.025021,83439.7408404734,73823,95108.3498796251+0i,12370
01011353,01,Alabama,AL,Pickens County,Carrollton,Pickensville,Town,place,35447,205,20011645,6039614,33.235782,-88.289443,74887.7519908334,75153,79943.7233645981+0i,285
01011355,01,Alabama,AL,Cherokee County,Piedmont,Piedmont city,City,place,36272,256,25410069,172091,33.926035,-85.615442,0,0,0+0i,0
01011357,01,Alabama,AL,Dale County,Pinckard,Pinckard,Town,place,36371,334,13813652,21718,31.318989,-85.537836,75499.3199024556,71736,79605.3802321118+0i,218
01011359,01,Alabama,AL,Wilcox County,Pine Hill,Pine Hill,Town,place,36769,334,9885074,0,31.985884,-87.587516,83456.8324958493,57294,111692.259690701+0i,296
01011361,01,Alabama,AL,DeKalb County,Rainsville,Pine Ridge,Town,place,35986,256,3361084,916,34.44795,-85.784018,38399.2029302021,36697,35796.8678281299+0i,90
01011363,01,Alabama,AL,Jackson County,Pisgah,Pisgah,Town,place,35765,256,12433063,0,34.684366,-85.84601,100222.452785946,75212,119632.422883516+0i,281
01011365,01,Alabama,AL,Jackson County,Scottsboro,Pleasant Groves,Town,place,35768,256,9443257,7419,34.737619,-86.197637,90184.0228484988,92149,73277.7009074375+0i,179
01011367,01,Alabama,AL,Escambia County,Brewton,Pollard,Town,place,36426,251,2880392,6856,31.023877,-87.172978,64084.4429780408,60650,69184.9742993872+0i,65
01011369,01,Alabama,AL,Autauga County,Prattville,Prattville city,City,place,36067,334,86435482,2322045,32.461908,-86.457385,121897.410930701,101801,131294.321471088+0i,11961
01011371,01,Alabama,AL,Morgan County,Priceville,Priceville,Town,place,35603,256,13523098,74664,34.524483,-86.881676,152565.247416276,145627,155052.235765944+0i,1019
01011373,01,Alabama,AL,Marengo County,Linden,Providence,Town,place,36748,334,4520210,0,32.342386,-87.776115,95931.8856752774,107004,100749.562557017+0i,129
01011375,01,Alabama,AL,St. Clair County,Ragland,Ragland,Town,place,35131,205,43481619,128940,33.748325,-86.135927,63483.6818017945,69070,59040.6748743886+0i,688
01011377,01,Alabama,AL,DeKalb County,Rainsville,Rainsville city,City,place,36986,256,53415701,36474,34.494364,-85.836505,80108.9109040252,69695,87687.1872980919+0i,1896
01011379,01,Alabama,AL,Coosa County,Alexander City,Ray,CDP,place,35010,256,21247615,115793,32.88923,-86.024613,65139.2435888643,300000,56555.3816687312+0i,184
01011381,01,Alabama,AL,Elmore County,Wetumpka,Redland,CDP,place,36093,334,62526860,383677,32.481426,-86.143759,98837.8300858351,103013,78620.053315077+0i,1596
01011383,01,Alabama,AL,Madison County,Huntsville,Redstone Arsenal,CDP,place,35805,256,19888972,42847,34.687763,-86.661268,153015.872884061,142505,163960.597682749+0i,298
01011385,01,Alabama,AL,Tallapoosa County,Notasulga,Reeltown,CDP,place,36866,334,19547557,72437,32.574211,-85.819562,87517.6557765111,300000,76708.8818358109+0i,189
01011387,01,Alabama,AL,Houston County,Dothan,Rehobeth,Town,place,36301,334,19367234,80045,31.124507,-85.439607,93444.1611117747,87152,97449.7807892932+0i,568
01011389,01,Alabama,AL,Etowah County,Attalla,Ridgeville,Town,place,35954,256,2125492,0,34.056929,-86.102874,37317.2389949592,25713,37955.3542598995+0i,56
01011391,01,Alabama,AL,St. Clair County,Pell City,Riverside,Town,place,35125,205,22442567,4513424,33.616394,-86.204357,93166.5631696096,95663,72992.0050024186+0i,845
01011393,01,Alabama,AL,Randolph County,Roanoke,Roanoke city,City,place,36274,334,48526075,988793,33.145305,-85.369526,74142.5881666802,71877,71535.6275308644+0i,2449
01011395,01,Alabama,AL,Jefferson County,Bessemer,Rock Creek,CDP,place,35023,205,7811250,0,33.477227,-87.081249,72676.5579774214,78904,63904.2652061606+0i,531
01011397,01,Alabama,AL,Randolph County,Roanoke,Rock Mills,CDP,place,36274,334,16381849,11243,33.15994,-85.28107,54383.517182488,54555,56838.0001497546+0i,281
01011399,01,Alabama,AL,Lauderdale County,Rogersville,Rogersville,Town,place,35652,256,7855363,6344,34.827714,-87.284092,66627.1544525802,66052,70435.2190445431+0i,488
01011401,01,Alabama,AL,Franklin County,Russellville,Russellville city,City,place,35653,256,34720031,275054,34.505737,-87.728192,131023.124272689,93780,153886.571924019+0i,3401
01011403,01,Alabama,AL,Lauderdale County,Florence,St. Florian,Town,place,35630,256,9515442,51477,34.866847,-87.623753,152839.094326136,114816,165465.693920493+0i,184
01011405,01,Alabama,AL,Calhoun County,Anniston,Saks,CDP,place,36206,256,31473195,104617,33.711401,-85.853698,81090.6813982653,78439,84520.5664128753+0i,4165
01011407,01,Alabama,AL,Cherokee County,Sand Rock,Sand Rock,Town,place,35983,256,11291050,0,34.2302,-85.771561,86152.7858009543,84902,84485.8032773321+0i,238
01011409,01,Alabama,AL,Covington County,Andalusia,Sanford,Town,place,36420,334,10818392,109749,31.29882,-86.398859,108975.132690315,84741,133987.717000642+0i,90
01011411,01,Alabama,AL,Etowah County,Sardis City,Sardis City,Town,place,35956,256,20367863,40296,34.172413,-86.119104,98672.9250722689,86733,106251.644924609+0i,629
01011413,01,Alabama,AL,Mobile County,Satsuma,Satsuma city,City,place,36572,251,19323446,122488,30.857874,-88.063383,110155.229667268,96738,114626.906330427+0i,2303
01011415,01,Alabama,AL,Jackson County,Section,Section,Town,place,35771,256,11842418,0,34.581644,-85.984942,72490.4227816509,62069,87105.1883486895+0i,316
01011417,01,Alabama,AL,Dallas County,Selma,Selmont-West Selmont,CDP,place,36701,334,8491023,100747,32.378249,-87.006898,42826.7705222287,32918,42017.8389424863+0i,833
01011419,01,Alabama,AL,Colbert County,Sheffield,Sheffield city,City,place,35660,256,16496799,233189,34.755494,-87.701265,77005.6985389618,72073,85380.6363790616+0i,3961
01011421,01,Alabama,AL,DeKalb County,Rainsville,Shiloh,Town,place,35986,256,4435553,0,34.463763,-85.877994,97577.8053393037,77920,112330.632013419+0i,126
01011423,01,Alabama,AL,Macon County,Shorter,Shorter,Town,place,36075,334,11758197,71299,32.411509,-85.972756,56995.0922467454,62309,28783.5269073068+0i,192
01011425,01,Alabama,AL,Baldwin County,Silverhill,Silverhill,Town,place,36576,251,3252167,7386,30.545359,-87.750557,104168.635141493,89642,111394.485657539+0i,276
01011427,01,Alabama,AL,Walker County,Sipsey,Sipsey,Town,place,35584,205,1244552,3638,33.822119,-87.082918,59041.4285368872,66939,54715.0817853672+0i,199
01011429,01,Alabama,AL,Geneva County,Slocomb,Slocomb city,City,place,36375,334,24575015,28186,31.112122,-85.598663,64255.7628973901,70037,60366.6367181881+0i,777
01011431,01,Alabama,AL,Blount County,Hayden,Smoke Rise,CDP,place,35079,205,15007353,32672,33.879942,-86.824683,115692.443824455,101319,121131.2071157+0i,746
01011433,01,Alabama,AL,Morgan County,Hartselle,Somerville,Town,place,35640,256,7110223,9893,34.467006,-86.795843,87022.4405030474,71999,100304.502973058+0i,275
01011435,01,Alabama,AL,Etowah County,Southside,Southside city,City,place,35907,256,49171091,429685,33.890841,-86.01802,104621.883458982,94349,105246.588996032+0i,3095
01011437,01,Alabama,AL,Baldwin County,Spanish Fort,Spanish Fort city,City,place,36527,334,78350113,12193260,30.722714,-87.865845,146019.976368374,126230,152928.388023784+0i,3099
01011439,01,Alabama,AL,St. Clair County,Springville,Springville city,City,place,35146,205,23038484,101163,33.74472,-86.488817,98266.6054539155,99149,78500.708289545+0i,1537
01011441,01,Alabama,AL,Chambers County,Roanoke,Standing Rock,CDP,place,36274,334,8256662,102583,33.08569,-85.239849,50253.7690917873,300000,37932.6759144016+0i,26
01011443,01,Alabama,AL,St. Clair County,Steele,Steele,Town,place,35987,256,17387184,71437,33.941378,-86.192107,61292.1321396756,61544,63406.983460107+0i,431
01011445,01,Alabama,AL,Jackson County,Stevenson,Stevenson city,City,place,35772,256,19929679,1053473,34.876797,-85.81435,91453.2512014398,78120,103290.847586278+0i,813
01011447,01,Alabama,AL,Baldwin County,Bay Minette,Stockton,CDP,place,36507,251,24197952,743569,31.00297,-87.872488,80913.4287884676,250000,0+51607.9035613903i,254
01011449,01,Alabama,AL,Jefferson County,Sumiton,Sumiton city,City,place,35148,205,13529257,19710,33.749269,-87.046903,69749.5000000002,300000,55477.8810079035+0i,5
01011451,01,Alabama,AL,Baldwin County,Summerdale,Summerdale,Town,place,36580,251,25961818,96469,30.476741,-87.687561,73627.321692981,73487,64833.5495894735+0i,331
01011453,01,Alabama,AL,Marengo County,Sweet Water,Sweet Water,Town,place,36782,334,5242641,0,32.104903,-87.861185,121770.681711697,97481,127430.573190426+0i,105
01011455,01,Alabama,AL,DeKalb County,Sylvania,Sylvania,Town,place,35988,256,22409463,459682,34.562043,-85.80472,88623.1607680488,78947,90888.019173336+0i,634
01011457,01,Alabama,AL,Talladega County,Talladega,Talladega city,City,place,35160,256,66056296,209972,33.431757,-86.099454,86455.8102867633,71100,98176.1034362404+0i,5577
